record_id,employee_id,year,performance_score,projects_completed,training_hours,attendance_rate_percent,bonus_awarded
66960,13392,2025,3.22,9,54,94.03,No
66961,13393,2021,4.24,1,34,87.71,Yes
66962,13393,2022,4.09,5,41,93.14,No
66963,13393,2023,4.20,5,47,97.73,No
66964,13393,2024,4.10,1,30,88.13,Yes
66965,13393,2025,4.40,3,53,86.55,Yes
66966,13394,2021,2.89,8,51,86.78,Yes
66967,13394,2022,2.59,5,64,86.35,No
66968,13394,2023,3.32,10,60,96.40,Yes
66969,13394,2024,2.93,5,59,90.09,No
66970,13394,2025,3.23,5,56,97.99,No
66971,13395,2021,3.21,8,46,86.07,Yes
66972,13395,2022,3.37,2,63,94.42,No
66973,13395,2023,3.05,8,75,92.44,No
66974,13395,2024,3.13,10,51,94.33,Yes
66975,13395,2025,2.94,9,66,86.03,Yes
66976,13396,2021,2.95,6,41,94.99,No
66977,13396,2022,2.83,3,45,96.46,No
66978,13396,2023,2.80,6,46,85.80,No
66979,13396,2024,2.69,6,71,87.41,No
66980,13396,2025,2.81,10,50,86.10,Yes
66981,13397,2021,3.18,8,48,99.13,No
66982,13397,2022,2.76,6,30,90.02,No
66983,13397,2023,2.78,3,47,85.06,No
66984,13397,2024,3.25,5,24,97.30,Yes
66985,13397,2025,2.71,10,25,98.92,No
66986,13398,2021,2.88,10,48,85.44,Yes
66987,13398,2022,3.28,10,68,90.46,No
66988,13398,2023,3.28,6,42,90.98,No
66989,13398,2024,3.14,1,69,98.04,Yes
66990,13398,2025,3.14,7,67,92.89,Yes
66991,13399,2021,4.61,7,36,90.09,Yes
66992,13399,2022,4.50,2,39,88.74,Yes
66993,13399,2023,4.26,3,23,98.41,Yes
66994,13399,2024,4.25,5,18,93.67,No
66995,13399,2025,4.28,7,46,97.49,No
66996,13400,2021,4.54,7,79,98.58,No
66997,13400,2022,4.04,6,78,89.66,Yes
66998,13400,2023,3.96,8,94,85.36,No
66999,13400,2024,4.40,1,92,95.76,Yes
67000,13400,2025,4.41,1,68,93.18,No
67001,13401,2021,4.83,2,48,87.72,No
67002,13401,2022,4.28,9,35,86.68,No
67003,13401,2023,4.71,9,21,96.45,Yes
67004,13401,2024,4.23,5,39,93.76,No
67005,13401,2025,4.77,10,29,86.48,Yes
67006,13402,2021,2.77,3,28,85.05,Yes
67007,13402,2022,2.75,8,25,93.22,Yes
67008,13402,2023,3.25,10,37,94.38,Yes
67009,13402,2024,3.05,7,43,91.92,Yes
67010,13402,2025,2.58,8,48,99.38,No
67011,13403,2021,4.70,5,59,98.60,Yes
67012,13403,2022,4.25,2,41,94.12,No
67013,13403,2023,3.96,2,60,91.76,No
67014,13403,2024,4.53,9,66,99.78,No
67015,13403,2025,4.02,10,62,94.77,No
67016,13404,2021,4.26,2,45,93.25,No
67017,13404,2022,3.94,3,59,86.62,Yes
67018,13404,2023,4.22,6,49,97.38,No
67019,13404,2024,4.15,3,42,88.78,Yes
67020,13404,2025,3.79,9,72,88.30,Yes
67021,13405,2021,4.12,8,28,91.97,No
67022,13405,2022,4.33,9,51,89.84,Yes
67023,13405,2023,4.39,1,44,93.36,No
67024,13405,2024,4.12,9,44,88.77,No
67025,13405,2025,4.36,6,26,87.17,Yes
67026,13406,2021,3.95,4,24,90.00,No
67027,13406,2022,3.92,3,17,91.27,No
67028,13406,2023,3.63,4,19,93.49,Yes
67029,13406,2024,3.81,2,18,85.16,Yes
67030,13406,2025,3.75,5,34,85.82,No
67031,13407,2021,3.18,5,53,92.04,Yes
67032,13407,2022,3.77,2,61,88.02,Yes
67033,13407,2023,3.69,10,63,98.19,No
67034,13407,2024,3.31,4,60,97.34,No
67035,13407,2025,3.38,8,51,88.55,No
67036,13408,2021,4.60,3,39,86.30,No
67037,13408,2022,4.61,10,37,85.10,No
67038,13408,2023,4.20,1,35,91.83,Yes
67039,13408,2024,4.15,9,17,88.14,Yes
67040,13408,2025,4.86,10,41,88.06,Yes
67041,13409,2021,3.50,4,22,93.31,Yes
67042,13409,2022,3.69,6,46,98.43,Yes
67043,13409,2023,3.73,5,20,99.46,Yes
67044,13409,2024,3.86,1,45,97.86,No
67045,13409,2025,3.77,3,24,97.30,Yes
67046,13410,2021,4.06,2,23,91.48,Yes
67047,13410,2022,3.47,10,28,87.71,No
67048,13410,2023,3.52,10,47,95.03,Yes
67049,13410,2024,3.95,6,46,94.17,No
67050,13410,2025,3.48,1,48,90.92,No
67051,13411,2021,3.08,3,63,93.54,No
67052,13411,2022,2.79,6,59,91.91,No
67053,13411,2023,3.22,7,80,86.56,Yes
67054,13411,2024,2.81,1,84,92.62,Yes
67055,13411,2025,3.16,6,81,87.07,No
67056,13412,2021,3.77,4,78,88.89,Yes
67057,13412,2022,3.48,1,84,85.12,Yes
67058,13412,2023,3.77,1,73,95.58,No
67059,13412,2024,3.93,10,82,99.96,Yes
67060,13412,2025,3.33,4,91,87.97,No
67061,13413,2021,2.76,1,23,91.41,No
67062,13413,2022,2.36,6,40,87.19,No
67063,13413,2023,2.58,5,35,89.96,Yes
67064,13413,2024,2.78,10,21,87.59,No
67065,13413,2025,2.30,4,22,88.32,No
67066,13414,2021,4.52,5,60,92.72,Yes
67067,13414,2022,4.61,4,52,98.09,Yes
67068,13414,2023,4.28,1,41,85.80,Yes
67069,13414,2024,4.31,6,49,96.73,Yes
67070,13414,2025,4.26,2,56,94.32,Yes
67071,13415,2021,3.92,10,59,86.73,Yes
67072,13415,2022,3.90,9,47,85.49,No
67073,13415,2023,3.86,8,67,85.44,Yes
67074,13415,2024,4.07,10,64,87.72,Yes
67075,13415,2025,4.07,7,52,93.18,No
67076,13416,2021,3.32,1,15,89.05,Yes
67077,13416,2022,3.67,7,42,89.74,No
67078,13416,2023,3.47,3,36,95.46,Yes
67079,13416,2024,3.48,10,27,95.33,Yes
67080,13416,2025,3.20,1,17,89.99,No
67081,13417,2021,4.53,4,63,92.12,Yes
67082,13417,2022,4.50,2,61,90.01,No
67083,13417,2023,4.54,4,42,88.47,No
67084,13417,2024,4.22,6,38,93.67,No
67085,13417,2025,4.18,1,40,92.97,Yes
67086,13418,2021,3.65,4,30,87.05,Yes
67087,13418,2022,3.43,9,28,86.45,Yes
67088,13418,2023,3.44,6,47,88.25,Yes
67089,13418,2024,3.44,10,37,93.72,Yes
67090,13418,2025,3.69,8,25,85.67,Yes
67091,13419,2021,2.84,3,41,95.87,Yes
67092,13419,2022,3.56,8,65,92.70,Yes
67093,13419,2023,2.99,10,47,96.45,Yes
67094,13419,2024,3.58,10,62,92.58,No
67095,13419,2025,3.45,7,52,88.75,Yes
67096,13420,2021,2.63,3,39,93.69,No
67097,13420,2022,3.22,9,52,91.91,No
67098,13420,2023,3.24,3,36,86.68,No
67099,13420,2024,2.79,5,53,96.45,Yes
67100,13420,2025,2.76,9,38,85.14,No
67101,13421,2021,3.18,10,54,95.54,No
67102,13421,2022,2.91,1,40,93.11,No
67103,13421,2023,2.95,1,45,88.03,No
67104,13421,2024,2.54,3,51,91.20,No
67105,13421,2025,2.96,8,64,96.79,No
67106,13422,2021,2.98,5,62,96.80,No
67107,13422,2022,3.23,7,57,89.39,Yes
67108,13422,2023,2.89,9,66,88.64,No
67109,13422,2024,3.06,10,71,98.08,No
67110,13422,2025,3.22,6,67,95.51,Yes
67111,13423,2021,2.91,4,30,96.30,No
67112,13423,2022,3.19,1,43,89.68,No
67113,13423,2023,3.05,3,44,98.16,Yes
67114,13423,2024,2.78,7,42,86.76,Yes
67115,13423,2025,2.93,3,39,88.05,Yes
67116,13424,2021,2.86,10,41,90.01,Yes
67117,13424,2022,3.29,6,45,92.57,Yes
67118,13424,2023,2.97,2,26,99.10,Yes
67119,13424,2024,2.75,9,23,99.43,No
67120,13424,2025,2.56,4,23,87.04,Yes
67121,13425,2021,3.40,6,78,93.95,Yes
67122,13425,2022,3.30,8,54,86.15,No
67123,13425,2023,3.40,4,77,92.41,No
67124,13425,2024,3.35,3,68,87.49,Yes
67125,13425,2025,3.65,4,73,93.34,No
67126,13426,2021,3.85,7,65,86.41,No
67127,13426,2022,3.61,7,74,91.29,No
67128,13426,2023,3.56,2,80,87.48,No
67129,13426,2024,4.02,8,65,98.57,Yes
67130,13426,2025,3.88,1,58,90.55,Yes
67131,13427,2021,4.65,4,98,95.74,No
67132,13427,2022,4.21,4,76,98.44,Yes
67133,13427,2023,4.46,7,96,93.50,Yes
67134,13427,2024,4.38,1,97,96.09,Yes
67135,13427,2025,4.58,4,82,89.13,No
67136,13428,2021,3.71,7,33,90.27,Yes
67137,13428,2022,3.60,5,42,92.47,No
67138,13428,2023,3.91,5,39,88.59,No
67139,13428,2024,3.57,4,25,95.36,Yes
67140,13428,2025,3.63,5,24,96.32,No
67141,13429,2021,3.42,3,22,87.57,No
67142,13429,2022,3.82,6,36,98.79,Yes
67143,13429,2023,3.51,3,26,85.25,Yes
67144,13429,2024,3.92,7,39,85.94,No
67145,13429,2025,4.09,4,41,91.50,Yes
67146,13430,2021,3.28,4,81,90.03,Yes
67147,13430,2022,3.25,2,68,94.83,Yes
67148,13430,2023,3.14,7,72,94.29,No
67149,13430,2024,2.77,8,71,89.76,No
67150,13430,2025,2.74,10,53,87.42,No
67151,13431,2021,2.76,7,58,93.66,Yes
67152,13431,2022,2.85,10,57,99.65,No
67153,13431,2023,2.86,9,56,94.51,No
67154,13431,2024,2.76,3,67,91.11,No
67155,13431,2025,3.03,8,64,97.40,No
67156,13432,2021,3.67,7,39,90.92,No
67157,13432,2022,3.23,5,24,87.42,No
67158,13432,2023,3.30,8,39,85.85,No
67159,13432,2024,3.48,8,32,99.09,Yes
67160,13432,2025,3.40,5,17,95.08,Yes
67161,13433,2021,3.62,8,61,97.19,No
67162,13433,2022,3.64,6,64,97.90,Yes
67163,13433,2023,4.25,5,67,93.60,Yes
67164,13433,2024,3.83,6,79,86.92,No
67165,13433,2025,3.92,10,87,89.66,Yes
67166,13434,2021,3.11,3,31,85.31,Yes
67167,13434,2022,3.59,5,28,92.20,Yes
67168,13434,2023,3.44,10,20,95.14,No
67169,13434,2024,3.55,5,34,89.36,Yes
67170,13434,2025,3.29,4,27,89.98,Yes
67171,13435,2021,3.79,9,41,88.39,Yes
67172,13435,2022,3.74,9,35,87.50,No
67173,13435,2023,3.84,3,31,86.97,Yes
67174,13435,2024,3.48,5,47,94.65,Yes
67175,13435,2025,3.58,8,31,92.13,No
67176,13436,2021,3.44,8,61,95.57,Yes
67177,13436,2022,3.09,2,44,99.79,Yes
67178,13436,2023,2.81,2,72,90.39,No
67179,13436,2024,2.91,1,71,88.45,No
67180,13436,2025,3.24,10,67,96.58,No
67181,13437,2021,4.15,7,71,89.64,No
67182,13437,2022,4.70,6,53,87.82,No
67183,13437,2023,4.42,2,64,88.61,Yes
67184,13437,2024,4.71,10,63,90.58,No
67185,13437,2025,4.51,2,63,89.36,Yes
67186,13438,2021,2.39,2,25,88.65,Yes
67187,13438,2022,2.82,1,18,94.52,No
67188,13438,2023,2.93,8,32,96.57,Yes
67189,13438,2024,2.64,1,27,87.01,No
67190,13438,2025,2.78,9,32,85.37,No
67191,13439,2021,2.76,6,68,97.30,No
67192,13439,2022,3.35,5,54,88.12,No
67193,13439,2023,2.69,6,70,87.61,No
67194,13439,2024,3.19,1,55,97.02,No
67195,13439,2025,3.36,9,51,90.00,Yes
67196,13440,2021,4.54,6,49,89.37,Yes
67197,13440,2022,4.07,10,56,97.67,Yes
67198,13440,2023,4.66,6,42,95.61,No
67199,13440,2024,4.67,8,44,94.93,No
67200,13440,2025,4.02,10,64,86.18,Yes
67201,13441,2021,2.99,5,75,89.84,Yes
67202,13441,2022,3.35,4,75,95.08,No
67203,13441,2023,3.59,6,72,95.35,No
67204,13441,2024,3.63,4,83,94.15,No
67205,13441,2025,3.63,5,72,92.76,No
67206,13442,2021,3.15,2,35,88.79,Yes
67207,13442,2022,3.77,8,19,97.93,Yes
67208,13442,2023,3.84,7,22,96.10,No
67209,13442,2024,3.53,7,17,92.47,Yes
67210,13442,2025,3.44,1,24,86.68,Yes
67211,13443,2021,3.43,2,46,87.39,Yes
67212,13443,2022,3.88,3,39,86.37,Yes
67213,13443,2023,3.51,8,34,89.32,Yes
67214,13443,2024,3.81,10,25,96.69,Yes
67215,13443,2025,3.52,2,52,97.65,Yes
67216,13444,2021,3.32,7,62,96.41,No
67217,13444,2022,3.14,10,66,93.39,Yes
67218,13444,2023,3.48,3,50,89.15,Yes
67219,13444,2024,3.20,6,41,87.44,No
67220,13444,2025,3.70,1,44,95.95,No
67221,13445,2021,3.14,4,70,87.42,No
67222,13445,2022,3.03,2,60,92.61,No
67223,13445,2023,2.62,6,65,91.97,Yes
67224,13445,2024,3.04,4,77,86.83,Yes
67225,13445,2025,3.02,7,69,89.16,No
67226,13446,2021,3.55,5,51,92.30,Yes
67227,13446,2022,3.51,4,48,98.48,No
67228,13446,2023,3.69,2,45,98.34,Yes
67229,13446,2024,3.50,8,64,90.58,Yes
67230,13446,2025,3.01,8,41,90.44,No
67231,13447,2021,4.49,3,68,89.75,Yes
67232,13447,2022,4.78,6,76,93.87,No
67233,13447,2023,4.52,7,50,92.69,Yes
67234,13447,2024,4.80,8,49,92.84,No
67235,13447,2025,4.35,4,76,88.54,No
67236,13448,2021,3.42,7,23,85.39,Yes
67237,13448,2022,3.65,5,38,85.76,No
67238,13448,2023,3.41,2,34,95.02,Yes
67239,13448,2024,3.08,5,39,99.29,Yes
67240,13448,2025,3.57,4,40,91.41,No
67241,13449,2021,3.53,2,30,91.55,No
67242,13449,2022,3.61,9,50,86.57,No
67243,13449,2023,3.71,3,43,89.48,No
67244,13449,2024,3.07,1,60,95.76,Yes
67245,13449,2025,3.04,8,41,86.72,Yes
67246,13450,2021,3.18,3,61,98.79,Yes
67247,13450,2022,3.56,8,84,90.43,Yes
67248,13450,2023,3.43,9,73,86.28,No
67249,13450,2024,3.02,7,73,93.71,Yes
67250,13450,2025,2.83,2,64,87.48,No
67251,13451,2021,4.40,5,64,85.88,Yes
67252,13451,2022,3.94,4,70,89.74,Yes
67253,13451,2023,4.03,10,72,86.76,Yes
67254,13451,2024,4.04,8,56,87.47,Yes
67255,13451,2025,4.50,3,72,86.02,Yes
67256,13452,2021,4.18,1,44,87.96,No
67257,13452,2022,4.49,2,53,88.33,Yes
67258,13452,2023,4.76,3,57,94.56,Yes
67259,13452,2024,4.60,1,50,93.62,No
67260,13452,2025,4.86,9,67,85.07,No
67261,13453,2021,4.27,5,54,86.53,Yes
67262,13453,2022,3.67,3,70,92.01,No
67263,13453,2023,3.64,7,52,87.29,No
67264,13453,2024,3.98,1,61,85.52,No
67265,13453,2025,4.08,6,82,87.07,No
67266,13454,2021,4.13,10,28,87.54,Yes
67267,13454,2022,4.56,5,46,91.21,Yes
67268,13454,2023,4.65,3,37,86.00,Yes
67269,13454,2024,4.03,9,44,99.63,Yes
67270,13454,2025,4.03,5,39,85.75,No
67271,13455,2021,4.17,4,40,98.48,No
67272,13455,2022,3.79,7,50,91.29,No
67273,13455,2023,3.96,4,44,87.81,Yes
67274,13455,2024,4.07,3,44,91.32,No
67275,13455,2025,3.44,6,47,93.51,No
67276,13456,2021,3.79,10,29,90.92,Yes
67277,13456,2022,4.21,10,21,88.74,Yes
67278,13456,2023,4.48,3,43,94.80,No
67279,13456,2024,4.12,3,43,91.71,Yes
67280,13456,2025,4.13,2,45,97.42,No
67281,13457,2021,2.92,6,55,93.48,No
67282,13457,2022,2.64,7,67,99.91,Yes
67283,13457,2023,3.32,2,64,86.57,No
67284,13457,2024,2.97,1,58,90.92,No
67285,13457,2025,2.91,6,42,86.38,Yes
67286,13458,2021,2.64,10,52,90.11,No
67287,13458,2022,2.60,7,53,95.55,No
67288,13458,2023,2.51,3,73,94.43,Yes
67289,13458,2024,2.72,10,54,94.99,Yes
67290,13458,2025,3.17,7,67,89.58,No
67291,13459,2021,3.23,2,87,89.59,Yes
67292,13459,2022,3.37,4,92,88.49,Yes
67293,13459,2023,2.81,7,63,98.95,Yes
67294,13459,2024,3.16,1,75,95.99,Yes
67295,13459,2025,3.14,8,68,87.02,No
67296,13460,2021,3.18,9,54,89.56,Yes
67297,13460,2022,3.28,7,53,91.02,No
67298,13460,2023,3.05,5,67,85.23,Yes
67299,13460,2024,3.37,8,63,95.62,No
67300,13460,2025,3.45,7,47,94.34,Yes
67301,13461,2021,3.84,10,53,94.38,No
67302,13461,2022,4.02,9,59,89.94,No
67303,13461,2023,4.09,4,53,95.78,Yes
67304,13461,2024,4.36,3,40,94.80,No
67305,13461,2025,4.12,1,34,87.11,No
67306,13462,2021,4.59,5,44,87.43,No
67307,13462,2022,4.98,4,24,86.95,Yes
67308,13462,2023,4.31,2,39,92.41,No
67309,13462,2024,4.66,1,48,97.80,Yes
67310,13462,2025,4.58,8,39,94.12,Yes
67311,13463,2021,4.22,9,42,90.16,Yes
67312,13463,2022,4.58,7,19,89.11,No
67313,13463,2023,4.15,4,19,88.79,No
67314,13463,2024,4.54,10,32,88.98,Yes
67315,13463,2025,4.21,4,21,95.63,No
67316,13464,2021,2.87,8,66,88.14,No
67317,13464,2022,3.22,5,66,85.38,No
67318,13464,2023,3.16,2,57,86.53,Yes
67319,13464,2024,3.04,1,71,86.48,Yes
67320,13464,2025,2.61,2,60,89.79,Yes
67321,13465,2021,4.27,2,49,94.30,Yes
67322,13465,2022,3.87,9,57,99.65,No
67323,13465,2023,4.01,9,50,96.89,No
67324,13465,2024,3.63,3,53,94.84,Yes
67325,13465,2025,3.89,9,44,93.02,No
67326,13466,2021,4.39,1,61,86.14,No
67327,13466,2022,3.96,4,53,96.10,Yes
67328,13466,2023,4.06,6,56,85.03,Yes
67329,13466,2024,3.91,2,50,91.79,No
67330,13466,2025,4.60,8,78,88.31,No
67331,13467,2021,2.98,1,69,90.44,No
67332,13467,2022,3.29,5,80,87.52,No
67333,13467,2023,3.41,1,76,99.10,Yes
67334,13467,2024,2.81,1,68,99.75,Yes
67335,13467,2025,3.02,8,86,86.64,Yes
67336,13468,2021,3.58,7,91,97.10,No
67337,13468,2022,4.27,7,72,93.09,No
67338,13468,2023,3.88,1,75,87.19,Yes
67339,13468,2024,3.97,6,68,99.79,No
67340,13468,2025,3.92,3,84,96.83,Yes
67341,13469,2021,3.89,2,24,99.98,Yes
67342,13469,2022,3.79,9,17,87.96,No
67343,13469,2023,3.89,7,38,97.12,Yes
67344,13469,2024,3.91,6,21,87.23,Yes
67345,13469,2025,3.91,3,13,88.38,Yes
67346,13470,2021,2.64,10,33,88.52,Yes
67347,13470,2022,2.68,1,37,94.71,No
67348,13470,2023,3.36,4,34,99.30,Yes
67349,13470,2024,2.69,10,19,98.85,Yes
67350,13470,2025,3.38,5,38,97.77,No
67351,13471,2021,4.63,9,59,98.90,No
67352,13471,2022,4.09,8,74,88.76,Yes
67353,13471,2023,4.37,4,85,92.88,Yes
67354,13471,2024,4.33,7,71,96.66,No
67355,13471,2025,4.63,2,70,96.59,Yes
67356,13472,2021,3.49,5,45,86.37,No
67357,13472,2022,3.19,3,50,88.03,No
67358,13472,2023,2.88,9,31,97.34,Yes
67359,13472,2024,3.22,2,37,93.29,No
67360,13472,2025,3.26,9,34,88.85,No
67361,13473,2021,3.13,8,69,97.10,No
67362,13473,2022,3.60,6,68,87.95,Yes
67363,13473,2023,3.44,5,80,92.73,Yes
67364,13473,2024,3.75,10,71,97.25,Yes
67365,13473,2025,3.26,7,94,86.28,No
67366,13474,2021,4.11,6,62,93.42,Yes
67367,13474,2022,4.42,7,72,95.66,Yes
67368,13474,2023,4.42,9,73,85.61,No
67369,13474,2024,4.58,6,44,92.84,No
67370,13474,2025,4.04,7,51,94.92,Yes
67371,13475,2021,2.39,2,31,96.55,Yes
67372,13475,2022,2.48,3,58,98.79,Yes
67373,13475,2023,2.56,10,43,89.50,Yes
67374,13475,2024,2.46,9,59,89.80,No
67375,13475,2025,2.34,7,41,89.47,Yes
67376,13476,2021,3.71,8,36,91.17,No
67377,13476,2022,3.46,1,55,99.92,No
67378,13476,2023,3.47,6,57,85.59,Yes
67379,13476,2024,3.07,1,49,88.94,Yes
67380,13476,2025,3.50,4,37,87.78,No
67381,13477,2021,4.53,4,38,92.07,Yes
67382,13477,2022,3.88,7,48,85.71,No
67383,13477,2023,4.42,1,36,99.38,No
67384,13477,2024,4.07,10,28,99.16,No
67385,13477,2025,3.82,5,45,90.43,Yes
67386,13478,2021,3.16,2,73,87.22,Yes
67387,13478,2022,3.47,10,71,85.27,Yes
67388,13478,2023,3.47,9,74,91.43,Yes
67389,13478,2024,3.04,1,53,98.47,Yes
67390,13478,2025,3.02,1,82,98.50,Yes
67391,13479,2021,4.08,5,68,87.67,No
67392,13479,2022,4.43,5,58,93.27,No
67393,13479,2023,3.96,10,69,88.21,No
67394,13479,2024,4.63,9,54,99.04,Yes
67395,13479,2025,4.64,2,49,95.01,No
67396,13480,2021,4.14,3,68,88.99,Yes
67397,13480,2022,4.05,7,58,97.63,Yes
67398,13480,2023,4.44,6,51,95.59,No
67399,13480,2024,4.46,1,65,95.99,No
67400,13480,2025,4.52,3,64,99.53,No
67401,13481,2021,2.91,6,25,92.56,No
67402,13481,2022,3.16,5,27,86.31,No
67403,13481,2023,2.70,9,23,98.58,No
67404,13481,2024,3.10,1,28,96.68,No
67405,13481,2025,3.13,2,42,95.14,No
67406,13482,2021,3.55,6,50,86.03,Yes
67407,13482,2022,3.53,4,60,98.05,No
67408,13482,2023,3.96,2,60,97.35,Yes
67409,13482,2024,3.56,5,66,96.72,Yes
67410,13482,2025,3.47,1,66,96.07,Yes
67411,13483,2021,4.12,7,15,92.59,Yes
67412,13483,2022,3.56,5,38,89.14,No
67413,13483,2023,3.82,10,45,86.49,No
67414,13483,2024,3.52,1,34,93.43,Yes
67415,13483,2025,3.75,6,17,98.76,Yes
67416,13484,2021,2.60,8,32,94.36,Yes
67417,13484,2022,2.96,2,40,91.52,No
67418,13484,2023,3.01,4,46,92.52,No
67419,13484,2024,2.53,4,50,87.64,Yes
67420,13484,2025,2.49,10,48,98.75,Yes
67421,13485,2021,3.56,3,53,87.24,No
67422,13485,2022,3.36,1,49,94.67,No
67423,13485,2023,3.58,9,56,89.59,Yes
67424,13485,2024,3.42,6,27,93.30,No
67425,13485,2025,3.23,8,54,97.77,Yes
67426,13486,2021,4.68,5,77,88.52,No
67427,13486,2022,4.15,3,59,98.03,No
67428,13486,2023,4.61,4,64,97.98,Yes
67429,13486,2024,4.58,9,57,94.82,No
67430,13486,2025,4.52,9,69,87.59,Yes
67431,13487,2021,2.99,10,48,98.35,Yes
67432,13487,2022,3.00,6,53,95.80,No
67433,13487,2023,2.95,5,46,89.63,Yes
67434,13487,2024,3.01,9,46,91.70,Yes
67435,13487,2025,2.25,1,35,89.16,Yes
67436,13488,2021,3.99,4,48,91.35,No
67437,13488,2022,4.15,10,32,97.63,No
67438,13488,2023,4.06,8,48,98.66,Yes
67439,13488,2024,4.05,5,27,96.86,Yes
67440,13488,2025,3.80,5,38,93.42,Yes
67441,13489,2021,4.31,9,70,97.42,Yes
67442,13489,2022,4.82,8,47,88.75,No
67443,13489,2023,4.46,10,54,87.66,Yes
67444,13489,2024,4.32,5,73,97.87,No
67445,13489,2025,4.85,5,62,89.97,No
67446,13490,2021,3.68,9,42,97.37,No
67447,13490,2022,3.48,6,63,98.41,Yes
67448,13490,2023,3.70,9,65,96.28,Yes
67449,13490,2024,3.17,1,42,85.70,Yes
67450,13490,2025,3.36,2,65,89.14,No
67451,13491,2021,3.78,4,46,96.48,No
67452,13491,2022,3.36,7,68,95.72,No
67453,13491,2023,3.65,8,60,98.57,Yes
67454,13491,2024,3.21,8,49,85.72,Yes
67455,13491,2025,3.58,9,43,86.66,No
67456,13492,2021,4.11,6,70,89.53,Yes
67457,13492,2022,3.83,5,63,91.21,Yes
67458,13492,2023,3.86,4,69,96.24,No
67459,13492,2024,3.84,4,67,86.32,Yes
67460,13492,2025,3.99,4,45,87.00,No
67461,13493,2021,4.67,2,47,92.63,No
67462,13493,2022,4.51,5,50,87.94,Yes
67463,13493,2023,4.54,3,59,92.88,Yes
67464,13493,2024,3.99,3,53,95.50,No
67465,13493,2025,4.62,1,66,87.22,Yes
67466,13494,2021,4.05,4,61,91.76,No
67467,13494,2022,4.53,2,67,97.36,Yes
67468,13494,2023,4.22,1,63,89.16,Yes
67469,13494,2024,4.01,8,48,92.47,No
67470,13494,2025,3.95,3,49,98.21,No
67471,13495,2021,3.66,2,41,92.07,No
67472,13495,2022,3.50,1,39,93.03,Yes
67473,13495,2023,3.71,2,54,88.82,Yes
67474,13495,2024,3.53,3,41,92.02,Yes
67475,13495,2025,3.44,6,54,97.50,Yes
67476,13496,2021,3.22,3,56,94.37,Yes
67477,13496,2022,3.63,7,53,85.95,Yes
67478,13496,2023,3.10,9,66,95.21,Yes
67479,13496,2024,3.45,8,63,97.12,No
67480,13496,2025,3.22,7,40,85.84,No
67481,13497,2021,2.41,9,44,99.96,Yes
67482,13497,2022,2.83,6,52,99.16,Yes
67483,13497,2023,2.43,8,39,96.04,Yes
67484,13497,2024,3.09,1,35,98.43,Yes
67485,13497,2025,2.59,9,33,93.10,Yes
67486,13498,2021,4.50,6,72,97.54,No
67487,13498,2022,4.04,9,72,85.31,No
67488,13498,2023,4.08,4,81,94.50,No
67489,13498,2024,4.23,7,72,98.67,Yes
67490,13498,2025,4.19,5,83,99.75,No
67491,13499,2021,3.30,2,68,99.37,No
67492,13499,2022,2.90,5,83,87.68,Yes
67493,13499,2023,3.11,2,87,88.68,No
67494,13499,2024,2.76,3,90,99.80,Yes
67495,13499,2025,3.07,5,86,99.30,Yes
67496,13500,2021,2.88,3,69,99.37,No
67497,13500,2022,3.38,10,42,87.72,Yes
67498,13500,2023,3.26,6,57,92.05,No
67499,13500,2024,3.48,10,49,98.45,Yes
67500,13500,2025,2.85,5,64,93.64,Yes
67501,13501,2021,2.81,10,74,96.22,Yes
67502,13501,2022,2.31,6,82,99.21,No
67503,13501,2023,2.55,6,71,90.18,No
67504,13501,2024,3.06,5,73,93.77,Yes
67505,13501,2025,2.52,7,98,85.89,No
67506,13502,2021,3.87,5,92,90.29,Yes
67507,13502,2022,3.74,4,79,86.37,No
67508,13502,2023,3.54,5,66,95.43,No
67509,13502,2024,3.62,6,91,89.75,No
67510,13502,2025,3.51,10,76,86.77,No
67511,13503,2021,4.07,4,45,95.13,Yes
67512,13503,2022,3.56,10,75,99.57,Yes
67513,13503,2023,3.34,7,66,87.37,No
67514,13503,2024,3.59,5,55,89.44,No
67515,13503,2025,3.66,5,66,95.85,No
67516,13504,2021,3.78,3,76,96.03,Yes
67517,13504,2022,3.52,8,62,88.72,Yes
67518,13504,2023,3.28,4,62,92.06,No
67519,13504,2024,3.30,1,52,95.23,No
67520,13504,2025,3.54,5,51,91.51,Yes
67521,13505,2021,4.45,10,55,94.62,No
67522,13505,2022,3.94,1,53,95.08,No
67523,13505,2023,3.91,10,46,95.46,Yes
67524,13505,2024,4.59,2,57,93.87,No
67525,13505,2025,4.62,8,59,93.27,Yes
67526,13506,2021,2.89,1,43,86.96,No
67527,13506,2022,2.69,7,46,98.00,Yes
67528,13506,2023,2.88,1,41,99.79,Yes
67529,13506,2024,2.62,2,46,89.55,Yes
67530,13506,2025,2.84,1,41,96.00,No
67531,13507,2021,3.97,4,49,87.71,Yes
67532,13507,2022,4.72,5,59,95.18,Yes
67533,13507,2023,4.39,2,47,89.70,Yes
67534,13507,2024,3.94,3,52,99.24,No
67535,13507,2025,4.20,4,57,87.54,No
67536,13508,2021,4.02,4,69,87.30,Yes
67537,13508,2022,3.59,10,77,93.56,No
67538,13508,2023,3.76,2,77,89.89,No
67539,13508,2024,4.03,8,75,98.18,No
67540,13508,2025,3.95,9,87,97.35,Yes
